language,language_code,sentence_id,n,vertex,degree_cent,closeness_cent,betweenness_cent,pagerank_cent,eigenvector_cent,katz_cent,is_root
Spanish,17,289,14,10,0.15384615384615385,5.402380952380953,0.4615384615384615,0.07318979349794799,0.34626345164715383,0.27242863373725296,0
Spanish,17,289,14,8,0.15384615384615385,5.533333333333333,0.5128205128205128,0.07209847166832503,0.37753581217129506,0.27245435087306336,0
Spanish,17,289,14,3,0.23076923076923078,6.016666666666667,0.6153846153846154,0.10686275903888866,0.4440860442270308,0.29472798064410927,0
Spanish,17,289,14,9,0.07692307692307693,4.2666666666666675,0.0,0.04099245819187167,0.21213247510721855,0.2452115066353638,0
Spanish,17,289,14,1,0.15384615384615385,5.483333333333333,0.5128205128205128,0.07215107274705601,0.3399980731634562,0.27222709276915,0
Spanish,17,289,14,6,0.15384615384615385,5.2595238095238095,0.4615384615384615,0.07331337254402474,0.26767690276196415,0.27015603802788546,0
Spanish,17,289,14,4,0.15384615384615385,5.110714285714286,0.3846153846153846,0.07514291883867145,0.22036350018038056,0.2719462518515619,0
Spanish,17,289,14,2,0.23076923076923078,5.153968253968253,0.2948717948717949,0.11742196924192805,0.19363583846988597,0.29191946812937497,0
Spanish,17,289,14,12,0.07692307692307693,3.7067460317460315,0.0,0.04398430428348712,0.09249790212414294,0.24493066571777572,0
Spanish,17,289,14,5,0.07692307692307693,3.7067460317460315,0.0,0.04398430428348712,0.09249790212414294,0.24493066571777572,0
Spanish,17,290,29,1,0.10714285714285714,10.699999999999996,0.5185185185185185,0.04824379477481847,0.1947631507672573,0.20667722166623845,1
Spanish,17,290,29,11,0.07142857142857142,9.502380952380946,0.38888888888888884,0.03300732438327827,0.09847501199917202,0.18823838229308246,0
Spanish,17,290,29,27,0.14285714285714285,9.780952380952375,0.37830687830687826,0.06666175719886215,0.06903842331488459,0.2182854331451597,0
Spanish,17,290,29,7,0.03571428571428571,7.001984126984129,0.0,0.01933799125702216,0.02577188355115591,0.16757066660629935,0
Spanish,17,290,29,15,0.07142857142857142,7.668650793650795,0.07142857142857142,0.037157763093953355,0.029944799017604547,0.18398472567229474,0
Spanish,17,290,29,2,0.03571428571428571,5.974603174603174,0.0,0.02096454296898333,0.011178393148799533,0.164140597710958,0
Spanish,17,290,29,3,0.07142857142857142,7.918650793650795,0.13756613756613756,0.03583938672209401,0.03075104469179515,0.18563938039198116,0
Spanish,17,290,29,14,0.07142857142857142,6.7746031746031745,0.07142857142857142,0.038827174679732984,0.013338121420848136,0.1806871468374482,0
Spanish,17,290,29,21,0.03571428571428571,5.407215007215004,0.0,0.021673809258175296,0.00497916114063924,0.16381084062307963,0
Spanish,17,290,29,5,0.07142857142857142,8.402380952380952,0.07142857142857142,0.03638096113421762,0.08447433059496537,0.1828121755357192,0
Spanish,17,290,29,29,0.03571428571428571,6.523809523809527,0.0,0.02063405874838559,0.03153350767232442,0.16402334101397892,0
Spanish,17,290,29,16,0.17857142857142855,11.966666666666669,0.6455026455026455,0.0798949045580645,0.33879922261595136,0.23830058978965404,0
Spanish,17,290,29,13,0.03571428571428571,8.242857142857142,0.0,0.01875413818481224,0.1264696140222233,0.1695721735689236,0
Spanish,17,290,29,25,0.03571428571428571,8.242857142857142,0.0,0.01875413818481224,0.1264696140222233,0.1695721735689236,0
Spanish,17,290,29,17,0.07142857142857142,8.909523809523808,0.07142857142857142,0.036243629592320935,0.14694568883284131,0.18600644824696516,0
Spanish,17,290,29,19,0.03571428571428571,6.813095238095241,0.0,0.02057638169079428,0.05485313367484995,0.1643427671624519,0
Spanish,17,290,29,23,0.07142857142857142,10.742857142857146,0.5079365079365079,0.032390161469312326,0.3129616427181904,0.19375688924018244,0
Spanish,17,290,29,10,0.17857142857142855,12.060714285714287,0.5978835978835979,0.08021545894924272,0.49960092088430025,0.2418473080206073,0
Spanish,17,290,29,26,0.03571428571428571,8.223015873015873,0.0,0.018808437077603535,0.18649202869596707,0.16992684250865667,0
Spanish,17,290,29,24,0.03571428571428571,8.223015873015873,0.0,0.018808437077603535,0.18649202869596707,0.16992684250865667,0
Spanish,17,290,29,6,0.07142857142857142,9.389682539682543,0.1984126984126984,0.034443947956620036,0.2311421237953091,0.18970861485114038,0
Spanish,17,290,29,8,0.10714285714285714,8.36626984126984,0.1402116402116402,0.055186690576761885,0.11961517084503297,0.19781775950913014,0
Spanish,17,290,29,12,0.03571428571428571,6.302813852813854,0.0,0.020807924672119952,0.04465009509934204,0.16552389917988153,0
Spanish,17,290,29,28,0.03571428571428571,6.302813852813854,0.0,0.020807924672119952,0.04465009509934204,0.16552389917988153,0
Spanish,17,290,29,18,0.17857142857142855,10.88968253968254,0.2698412698412698,0.08624236956083567,0.4213124000239377,0.2377329901364457,0
Spanish,17,290,29,22,0.03571428571428571,7.516269841269842,0.0,0.01983422288936325,0.1572679329624797,0.16951541447397472,0
Spanish,17,290,29,4,0.03571428571428571,7.516269841269842,0.0,0.01983422288936325,0.1572679329624797,0.16951541447397472,0
Spanish,17,290,29,9,0.03571428571428571,7.516269841269842,0.0,0.01983422288936325,0.1572679329624797,0.16951541447397472,0
Spanish,17,290,29,20,0.03571428571428571,7.516269841269842,0.0,0.01983422288936325,0.1572679329624797,0.16951541447397472,0
Spanish,17,291,26,18,0.08,7.614321789321789,0.28,0.03849929967186478,0.14542392555870828,0.195876898086189,1
Spanish,17,291,26,7,0.08,7.029401154401156,0.22,0.03992099891947118,0.07480515647028664,0.1967744468028988,0
Spanish,17,291,26,8,0.12,6.781757131757134,0.15666666666666668,0.06278340360502378,0.04325589481798889,0.21118323304850925,0
Spanish,17,291,26,4,0.04,5.124578199578197,0.0,0.023558342329980046,0.01714941119652276,0.1771867645760849,0
Spanish,17,291,26,11,0.04,5.124578199578197,0.0,0.023558342329980046,0.01714941119652276,0.1771867645760849,0
Spanish,17,291,26,14,0.08,8.587301587301585,0.33333333333333337,0.037093059811896124,0.29199434356453713,0.20131033222633313,0
Spanish,17,291,26,2,0.2,10.871825396825395,0.6766666666666667,0.0880044296902186,0.5910656807535178,0.2565423559078585,0
Spanish,17,291,26,17,0.04,7.370634920634919,0.0,0.020730403222404995,0.2343385982907732,0.18172264999951923,0
Spanish,17,291,26,23,0.08,8.287301587301586,0.15333333333333335,0.03880526920811744,0.2880628421680447,0.20109484037881845,0
Spanish,17,291,26,20,0.08,6.900036075036074,0.08,0.04252812226810809,0.13550744493711064,0.19372197038739714,0
Spanish,17,291,26,13,0.04,5.422258297258297,0.0,0.02384409675494322,0.05372424387727148,0.17544063445976518,0
Spanish,17,291,26,6,0.08,8.037301587301586,0.08,0.040131994136521715,0.2780432360651922,0.1993227143787599,0
Spanish,17,291,26,12,0.04,6.100036075036075,0.0,0.022824910121980523,0.1102351451000107,0.17600069824468656,0
Spanish,17,291,26,1,0.12,9.751190476190473,0.5566666666666668,0.054012597361793833,0.3983887808136668,0.22128951639018452,0
Spanish,17,291,26,3,0.04,6.990873015873016,0.0,0.021072390704209003,0.15794901250904012,0.1781973704129862,0
Spanish,17,291,26,25,0.12,9.228571428571426,0.5533333333333333,0.05424653667519396,0.25582649544063774,0.21747151467386575,0
Spanish,17,291,26,5,0.08,7.377380952380953,0.08,0.04077242898505282,0.12034554474847459,0.19537618432131942,0
Spanish,17,291,26,10,0.04,5.738095238095238,0.0,0.023097114497245164,0.04771386740902942,0.17560605447819438,0
Spanish,17,291,26,21,0.08,8.026190476190475,0.42000000000000004,0.0372862664490316,0.12652330209451965,0.19736542913560168,0
Spanish,17,291,26,24,0.08,7.466269841269841,0.38,0.037991483091498336,0.06329344740429867,0.19549852178622185,0
Spanish,17,291,26,16,0.08,7.173015873015873,0.33333333333333337,0.0385326895968941,0.03311325209454811,0.19693547887898846,0
Spanish,17,291,26,19,0.12,7.267135642135642,0.29000000000000004,0.058645664600869535,0.020219472605912257,0.21317190421761842,0
Spanish,17,291,26,22,0.04,5.419480519480519,0.0,0.02238590775268439,0.008018136482144526,0.17738563132623497,0
Spanish,17,291,26,26,0.08,6.336147186147186,0.15333333333333335,0.041113491584512656,0.009858515618244006,0.19671357375772175,0
Spanish,17,291,26,15,0.08,5.607489732489733,0.08,0.04406394202944493,0.004639892610643012,0.193279436909591,0
Spanish,17,291,26,9,0.04,4.485364635364636,0.0,0.02449681460105903,0.00184037913609948,0.17539638651195272,0
Spanish,17,293,9,9,0.625,6.333333333333333,0.8571428571428571,0.2884290101077433,0.6650316043003314,0.42931750407646696,1
Spanish,17,293,9,3,0.25,4.833333333333334,0.42857142857142855,0.12020607560245503,0.3641993084976186,0.34382149344585844,0
Spanish,17,293,9,5,0.25,4.083333333333334,0.25,0.12825278241374258,0.18963360117680678,0.33214624718509744,0
Spanish,17,293,9,7,0.125,3.033333333333333,0.0,0.07117362153827009,0.08080996913932406,0.3008897611062838,0
Spanish,17,293,9,2,0.25,4.583333333333333,0.25,0.12503438864876026,0.3462658799115743,0.34078220455839603,0
Spanish,17,293,9,6,0.125,3.2833333333333337,0.0,0.06980675949647404,0.14755359225471976,0.30175334661306974,0
Spanish,17,293,9,1,0.125,3.9166666666666665,0.0,0.06569912073085163,0.2833893393582948,0.31060687390150915,0
Spanish,17,293,9,4,0.125,3.9166666666666665,0.0,0.06569912073085163,0.2833893393582948,0.31060687390150915,0
Spanish,17,293,9,8,0.125,3.9166666666666665,0.0,0.06569912073085163,0.2833893393582948,0.31060687390150915,0
Spanish,17,295,15,1,0.21428571428571427,6.699999999999999,0.38461538461538464,0.10344142059604924,0.18807032095823747,0.28197229050122036,0
Spanish,17,295,15,11,0.07142857142857142,4.716666666666668,0.0,0.03930797405549072,0.0739607799976166,0.23261692724453342,0
Spanish,17,295,15,12,0.21428571428571427,7.416666666666666,0.5384615384615385,0.0995957017875872,0.3167813889725983,0.28729415388354834,1
Spanish,17,295,15,3,0.14285714285714285,5.383333333333335,0.14285714285714288,0.07484604748534704,0.08749214913137003,0.2556150454193913,0
Spanish,17,295,15,5,0.07142857142857142,4.076190476190476,0.0,0.041809993063675985,0.03440755528196759,0.229981211389437,0
Spanish,17,295,15,14,0.07142857142857142,5.116666666666667,0.0,0.03821922257464129,0.12457670693235967,0.23314910606625333,0
Spanish,17,295,15,6,0.2857142857142857,8.25,0.6703296703296704,0.1308342741400418,0.4928858229333869,0.3136236598030251,0
Spanish,17,295,15,7,0.07142857142857142,5.449999999999998,0.0,0.037801828088640584,0.19382975082857998,0.23578204009611578,0
Spanish,17,295,15,4,0.07142857142857142,5.449999999999998,0.0,0.037801828088640584,0.19382975082857998,0.23578204009611578,0
Spanish,17,295,15,10,0.3571428571428571,8.366666666666667,0.5934065934065934,0.1667680270676102,0.5489089523557045,0.33318210671912657,0
Spanish,17,295,15,2,0.07142857142857142,5.3999999999999995,0.0,0.03835103302655337,0.2158600854699749,0.2377378868912048,0
Spanish,17,295,15,8,0.07142857142857142,5.3999999999999995,0.0,0.03835103302655337,0.2158600854699749,0.2377378868912048,0
Spanish,17,295,15,9,0.14285714285714285,6.066666666666666,0.14285714285714288,0.07334811001889413,0.25534908391853745,0.26078772674924405,0
Spanish,17,295,15,15,0.07142857142857142,4.45952380952381,0.0,0.04117247395372112,0.10041661154577008,0.2304984661411078,0
Spanish,17,295,15,13,0.07142857142857142,5.3999999999999995,0.0,0.03835103302655337,0.2158600854699749,0.2377378868912048,0
Spanish,17,301,14,2,0.23076923076923078,6.3999999999999995,0.6153846153846154,0.10619765566076413,0.4790243555622082,0.29732458098722564,1
Spanish,17,301,14,6,0.07692307692307693,4.483333333333334,0.0,0.04080401346936647,0.21984542438786933,0.24533361233152448,0
Spanish,17,301,14,9,0.23076923076923078,6.283333333333333,0.5641025641025641,0.10705766021362492,0.44517137286791886,0.2970906694323416,0
Spanish,17,301,14,12,0.07692307692307693,4.409523809523811,0.0,0.041046905836562085,0.20430818385333646,0.24531022650138556,0
Spanish,17,301,14,5,0.15384615384615385,5.45952380952381,0.3846153846153846,0.0737953333753223,0.2866600919675361,0.27226073194212824,0
Spanish,17,301,14,8,0.15384615384615385,4.967857142857143,0.28205128205128205,0.07705599813966785,0.17943925358021487,0.2695051949794045,0
Spanish,17,301,14,14,0.15384615384615385,4.421825396825397,0.15384615384615385,0.08230105992783829,0.10432540799122308,0.26677960825632513,0
Spanish,17,301,14,1,0.07692307692307693,3.4206349206349205,0.0,0.04569260452482236,0.047879003822575025,0.24227914453111749,0
Spanish,17,301,14,3,0.15384615384615385,5.866666666666666,0.5128205128205128,0.07168971969125296,0.3787360843222911,0.2748103682568866,0
Spanish,17,301,14,7,0.23076923076923078,6.009523809523809,0.5,0.10900693336969475,0.346206118053439,0.2947678550584571,0
Spanish,17,301,14,13,0.07692307692307693,4.251190476190476,0.0,0.04159999193617221,0.15889065993442175,0.24507794834113525,0
Spanish,17,301,14,10,0.15384615384615385,5.167857142857143,0.28205128205128205,0.07638999269772326,0.21672098172812493,0.27177886370828136,0
Spanish,17,301,14,4,0.15384615384615385,4.528968253968253,0.15384615384615385,0.08185784468135163,0.1260053869156366,0.2670092690180995,0
Spanish,17,301,14,11,0.07692307692307693,3.4884920634920635,0.0,0.045504286475836764,0.057830321793703156,0.2423021077829193,0
Spanish,17,303,26,5,0.12,9.11626984126984,0.6466666666666667,0.05297927157041776,0.2989185988626932,0.21784190507474652,1
Spanish,17,303,26,16,0.08,7.969047619047619,0.5,0.03672353270849631,0.15333239498839163,0.19755516346124707,0
Spanish,17,303,26,14,0.08,7.453571428571431,0.48000000000000004,0.03751227216864807,0.07874351571581843,0.19550748591216824,0
Spanish,17,303,26,12,0.08,7.155158730158733,0.45333333333333337,0.03796802763621176,0.04061321605678483,0.19531741004287886,0
Spanish,17,303,26,20,0.08,6.975396825396828,0.42000000000000004,0.03824736512051742,0.021284460348478643,0.19546427629970906,0
Spanish,17,303,26,15,0.08,6.916702741702742,0.38,0.03845353206538669,0.011805839866422621,0.19712301656507694,0
Spanish,17,303,26,7,0.12,7.2071789321789295,0.3466666666666667,0.05798142293483749,0.007786560715504874,0.21356354171406838,0
Spanish,17,303,26,24,0.04,5.351598401598397,0.0,0.022197886405551315,0.0031632376462196916,0.1775765915174266,0
Spanish,17,303,26,10,0.08,6.518265068265064,0.22,0.040007027546424975,0.004199928709862298,0.19873349040004304,0
Spanish,17,303,26,4,0.12,6.342976467976464,0.15666666666666668,0.06285358355992372,0.0025499237573946773,0.2115690112281467,0
Spanish,17,303,26,9,0.04,4.760303585303583,0.0,0.02357837191010443,0.0010366910636426063,0.17737713943427555,0
Spanish,17,303,26,19,0.04,4.760303585303583,0.0,0.02357837191010443,0.0010366910636426063,0.17737713943427555,0
Spanish,17,303,26,22,0.12,9.22063492063492,0.5066666666666667,0.05458807920397894,0.4301873176971396,0.22112701483450903,0
Spanish,17,303,26,6,0.04,6.6218975468975465,0.0,0.02123551146394785,0.17465673079171926,0.17833292079853053,0
Spanish,17,303,26,26,0.2,9.75523088023088,0.47000000000000003,0.09268730369904027,0.5859952478729067,0.25289331175501406,0
Spanish,17,303,26,2,0.04,6.662734487734489,0.0,0.021526403346071123,0.23791462564722504,0.1815095508014593,0
Spanish,17,303,26,13,0.04,6.662734487734489,0.0,0.021526403346071123,0.23791462564722504,0.1815095508014593,0
Spanish,17,303,26,23,0.04,6.662734487734489,0.0,0.021526403346071123,0.23791462564722504,0.1815095508014593,0
Spanish,17,303,26,25,0.08,7.7127344877344886,0.22,0.03896654471579414,0.29940317230955454,0.201075743927105,0
Spanish,17,303,26,21,0.08,6.732489732489733,0.15333333333333335,0.041034860863961985,0.15144946372496454,0.19566198452755892,0
Spanish,17,303,26,3,0.08,5.9019591519591525,0.08,0.04401294209314622,0.07362451622061955,0.19334187506337494,0
Spanish,17,303,26,8,0.04,4.707453657453658,0.0,0.024474406872583142,0.029891561713513537,0.17555442451492154,0
Spanish,17,303,26,18,0.08,7.663492063492064,0.22,0.03796939578865721,0.15272831707244763,0.19753484445695135,0
Spanish,17,303,26,11,0.08,6.789754689754691,0.15333333333333335,0.040443976534825114,0.07725672695817738,0.19530428941731545,0
Spanish,17,303,26,1,0.08,5.982178932178932,0.08,0.04361978102227343,0.03755751764740665,0.19330574649262527,0
Spanish,17,303,26,17,0.04,4.788838938838939,0.0,0.024307322166953933,0.015248526826658254,0.17555081304664455,0
Spanish,17,306,33,25,0.0625,8.112698412698416,0.0625,0.032842301839132004,0.1557678065829212,0.17281578285796578,0
Spanish,17,306,33,7,0.03125,6.418326118326118,0.0,0.01850301939511972,0.06392630511769688,0.15534906710037952,0
Spanish,17,306,33,3,0.09375,10.007936507936504,0.17943548387096775,0.04435926064300549,0.3156295042647708,0.1921339806118919,0
Spanish,17,306,33,15,0.03125,7.446031746031748,0.0,0.017114321601851744,0.12953279095707965,0.1572808788499087,0
Spanish,17,306,33,28,0.125,11.819047619047616,0.7278225806451613,0.05322297638670627,0.48378613049227276,0.21056849263676555,1
Spanish,17,306,33,20,0.0625,9.97460317460317,0.2721774193548387,0.028700420203012573,0.31298514465215055,0.1796404550854774,0
Spanish,17,306,33,4,0.125,9.796031746031742,0.23588709677419353,0.06045145751815833,0.2788578644322384,0.2051614026882938,0
Spanish,17,306,33,10,0.03125,7.142135642135643,0.0,0.017390940823814597,0.11444154440744916,0.15858362460864484,0
Spanish,17,306,33,13,0.03125,7.142135642135643,0.0,0.017390940823814597,0.11444154440744916,0.15858362460864484,0
Spanish,17,306,33,12,0.0625,7.80880230880231,0.0625,0.03327515630521358,0.13761984821883053,0.17413168825762343,0
Spanish,17,306,33,19,0.03125,6.160389610389608,0.0,0.018687851467522325,0.05647828583545861,0.155480657034229,0
Spanish,17,306,33,29,0.0625,9.823412698412694,0.3870967741935484,0.02827324958851954,0.25792734275265244,0.17645452482455665,0
Spanish,17,306,33,11,0.0625,8.981349206349202,0.35282258064516125,0.029220902820437548,0.14469915962914728,0.17330206171012935,0
Spanish,17,306,33,30,0.0625,8.639357864357867,0.31451612903225806,0.02978397197119149,0.09465802159544347,0.17589133675854252,0
Spanish,17,306,33,33,0.125,9.088528138528138,0.28629032258064513,0.060333678389671734,0.08595248757628356,0.2049364845127133,0
Spanish,17,306,33,1,0.03125,6.635628260628258,0.0,0.017365656307324468,0.035274279087492415,0.15856113703113955,0
Spanish,17,306,33,9,0.03125,6.635628260628258,0.0,0.017365656307324468,0.035274279087492415,0.15856113703113955,0
Spanish,17,306,33,27,0.0625,7.552294927294925,0.12096774193548387,0.03201322497417724,0.0442328769917441,0.1756764771313071,0
Spanish,17,306,33,32,0.0625,6.576634476634475,0.0625,0.034466642423290915,0.021829368816545035,0.1711534198478883,0
Spanish,17,306,33,5,0.03125,5.30762293262293,0.0,0.019193023212307314,0.008958597904251686,0.15518283472048863,0
Spanish,17,306,33,22,0.0625,10.153571428571428,0.4838709677419355,0.02798505602288825,0.29228701138169993,0.17678155515110291,0
Spanish,17,306,33,8,0.0625,9.781349206349205,0.4657258064516129,0.0285418430610527,0.22841888699453625,0.17657240866014765,0
Spanish,17,306,33,6,0.125,10.571825396825396,0.4899193548387097,0.056952534731543054,0.2642878400010308,0.20826785512769413,0
Spanish,17,306,33,23,0.03125,7.621861471861472,0.0,0.016647912918492342,0.10846508383732426,0.15889426653068098,0
Spanish,17,306,33,17,0.0625,8.288528138528138,0.0625,0.032112015852688,0.13043462537166237,0.17444546716978457,0
Spanish,17,306,33,21,0.03125,6.495274170274172,0.0,0.01819302783677364,0.0535311526494819,0.1555120342254429,0
Spanish,17,306,33,2,0.09375,9.505194805194806,0.3245967741935484,0.04404232568929659,0.17665045264289844,0.19209180321517205,0
Spanish,17,306,33,31,0.03125,7.076226551226552,0.0,0.01702415454720715,0.07249858531358414,0.15727666469861087,0
Spanish,17,306,33,26,0.0625,8.259559884559884,0.22580645161290322,0.030409491581313005,0.09364176066952179,0.17469879669492028,0
Spanish,17,306,33,16,0.0625,7.600444000444001,0.1754032258064516,0.03149453431031735,0.05151712088468778,0.17422135844250478,0
Spanish,17,306,33,24,0.09375,7.309138084138084,0.12298387096774194,0.049501236961338874,0.031884313762121266,0.1868399208743053,0
Spanish,17,306,33,18,0.03125,5.617457542457542,0.0,0.01857060674274655,0.013085733612451111,0.15675148423910482,0
Spanish,17,306,33,14,0.03125,5.617457542457542,0.0,0.01857060674274655,0.013085733612451111,0.15675148423910482,0
Spanish,17,309,24,2,0.21739130434782608,9.969047619047613,0.6047430830039525,0.09843873631265132,0.18000480966093005,0.26253320531594304,1
Spanish,17,309,24,22,0.08695652173913043,7.664285714285717,0.1660079051383399,0.04277210606948182,0.08614169444353798,0.20725886147182618,0
Spanish,17,309,24,15,0.08695652173913043,6.4257936507936515,0.08695652173913043,0.04656186134889823,0.039868038449272857,0.1998472677038103,0
Spanish,17,309,24,19,0.043478260869565216,5.040079365079363,0.0,0.026038135252296674,0.015619530293611622,0.18100556467953482,0
Spanish,17,309,24,12,0.13043478260869565,8.330952380952382,0.24505928853754938,0.06306775745525388,0.10601904985430914,0.22580634799993454,0
Spanish,17,309,24,24,0.043478260869565216,6.009126984126985,0.0,0.02411984850386569,0.041536183345396514,0.1836014590352572,0
Spanish,17,309,24,8,0.08695652173913043,6.675793650793651,0.08695652173913043,0.04607820582541919,0.04906771605562958,0.2017207464573226,0
Spanish,17,309,24,1,0.043478260869565216,5.173412698412696,0.0,0.025832570990739004,0.01922380300435453,0.18119291114273325,0
Spanish,17,309,24,20,0.043478260869565216,6.74761904761905,0.0,0.022983970817185145,0.07052216414992636,0.18727414025183362,0
Spanish,17,309,24,6,0.043478260869565216,6.74761904761905,0.0,0.022983970817185145,0.07052216414992636,0.18727414025183362,0
Spanish,17,309,24,17,0.08695652173913043,8.416666666666666,0.5138339920948616,0.04015433509651075,0.12625003578075697,0.2075109020360993,0
Spanish,17,309,24,9,0.08695652173913043,8.133333333333333,0.5217391304347826,0.04040185752775939,0.14224617095055928,0.20236774166768556,0
Spanish,17,309,24,18,0.08695652173913043,8.433333333333332,0.5217391304347826,0.04020097808246303,0.23683540536510694,0.20595842490367408,0
Spanish,17,309,24,14,0.17391304347826086,9.835714285714287,0.6047430830039525,0.07896868818973708,0.46228402236113536,0.24700851118508285,0
Spanish,17,309,24,5,0.043478260869565216,6.795238095238093,0.0,0.023030613803137416,0.18110753373427635,0.18572166311940835,0
Spanish,17,309,24,16,0.08695652173913043,7.46190476190476,0.08695652173913043,0.044372734827469854,0.21394389240035938,0.20386236413987247,0
Spanish,17,309,24,13,0.043478260869565216,5.685317460317461,0.0,0.025108633383648243,0.08381610307472766,0.18140706662634473,0
Spanish,17,309,24,11,0.21739130434782608,9.961904761904762,0.45454545454545453,0.1011640877972928,0.5481109973017827,0.26433496383997834,0
Spanish,17,309,24,23,0.043478260869565216,6.701984126984127,0.0,0.02344806139861414,0.21473154483390844,0.1874543070854597,0
Spanish,17,309,24,21,0.043478260869565216,6.701984126984127,0.0,0.02344806139861414,0.21473154483390844,0.1874543070854597,0
Spanish,17,309,24,10,0.08695652173913043,7.368650793650794,0.08695652173913043,0.04502634619728048,0.2536641583025556,0.2056125090105411,0
Spanish,17,309,24,7,0.043478260869565216,5.576190476190477,0.0,0.025386046353608027,0.09937710989479373,0.18158207744374655,0
Spanish,17,309,24,3,0.08695652173913043,7.368650793650794,0.08695652173913043,0.04502634619728048,0.2536641583025556,0.2056125090105411,0
Spanish,17,309,24,4,0.043478260869565216,5.576190476190477,0.0,0.025386046353608027,0.09937710989479373,0.18158207744374655,0
Spanish,17,310,25,20,0.20833333333333331,11.526190476190473,0.5471014492753623,0.09363183788318452,0.5280380288471542,0.26474650327172394,1
Spanish,17,310,25,14,0.08333333333333333,8.367857142857142,0.08333333333333333,0.042296160607016804,0.22683957815330438,0.20198803858663547,0
Spanish,17,310,25,18,0.041666666666666664,6.290873015873019,0.0,0.023976527282627,0.08406456109909588,0.17792018473812146,0
Spanish,17,310,25,22,0.08333333333333333,8.367857142857142,0.08333333333333333,0.042296160607016804,0.22683957815330438,0.20198803858663547,0
Spanish,17,310,25,12,0.041666666666666664,6.290873015873019,0.0,0.023976527282627,0.08406456109909588,0.17792018473812146,0
Spanish,17,310,25,2,0.041666666666666664,7.701190476190478,0.0,0.021916783152485162,0.1956861076733384,0.18419602264030857,0
Spanish,17,310,25,6,0.125,9.034523809523805,0.16304347826086957,0.06196119234601902,0.26979034499068205,0.22014315565028583,0
Spanish,17,310,25,7,0.041666666666666664,6.540873015873019,0.0,0.023556356818501482,0.099981604422507,0.1797356950611122,0
Spanish,17,310,25,24,0.041666666666666664,6.540873015873019,0.0,0.023556356818501482,0.099981604422507,0.1797356950611122,0
Spanish,17,310,25,16,0.20833333333333331,11.7,0.7318840579710145,0.09112980345629636,0.5056973912579271,0.2619363650602661,0
Spanish,17,310,25,25,0.041666666666666664,7.85952380952381,0.0,0.021492523384155356,0.1874078784641345,0.18391500784349826,0
Spanish,17,310,25,21,0.041666666666666664,7.85952380952381,0.0,0.021492523384155356,0.1874078784641345,0.18391500784349826,0
Spanish,17,310,25,8,0.08333333333333333,9.04285714285714,0.2898550724637681,0.03885981681861439,0.2256349388621996,0.20386055610990472,0
Spanish,17,310,25,17,0.08333333333333333,7.884523809523811,0.2282608695652174,0.04086351776133504,0.10315068860412731,0.19945551810721504,0
Spanish,17,310,25,19,0.125,7.355158730158732,0.16304347826086957,0.06476014507434698,0.05270395456302669,0.2134808290613898,0
Spanish,17,310,25,23,0.041666666666666664,5.534920634920635,0.0,0.024348469354187927,0.019531864594751928,0.1790694694820203,0
Spanish,17,310,25,4,0.041666666666666664,5.534920634920635,0.0,0.024348469354187927,0.019531864594751928,0.1790694694820203,0
Spanish,17,310,25,5,0.08333333333333333,9.433333333333334,0.4311594202898551,0.03802813749777302,0.236074777510339,0.20571311191113753,0
Spanish,17,310,25,10,0.125,9.000000000000002,0.40942028985507245,0.05836004840017618,0.1313181197826699,0.21798108903377061,0
Spanish,17,310,25,1,0.041666666666666664,6.569047619047619,0.0,0.02253561411361767,0.04866689904620449,0.1795194923831875,0
Spanish,17,310,25,3,0.125,8.285714285714286,0.3007246376811594,0.06015399249432697,0.06959688815702987,0.21736451975944737,0
Spanish,17,310,25,9,0.041666666666666664,6.097619047619047,0.0,0.023043439280374584,0.02579354871924992,0.1794578377203189,0
Spanish,17,310,25,13,0.08333333333333333,7.014285714285714,0.15942028985507248,0.042426168832378215,0.030679008607618612,0.19899246050171282,0
Spanish,17,310,25,11,0.08333333333333333,6.09484126984127,0.08333333333333333,0.045606698444091064,0.013181199360826356,0.19534623385782315,0
Spanish,17,310,25,15,0.041666666666666664,4.851984126984128,0.0,0.025382729552003637,0.0048854598883686885,0.1772560110969422,0
Spanish,17,311,15,8,0.14285714285714285,5.233333333333334,0.3626373626373627,0.06963912725267493,0.0753318102812615,0.2590825887571716,1
Spanish,17,311,15,9,0.14285714285714285,4.88809523809524,0.26373626373626374,0.07237139575948352,0.04255212790288534,0.2588172475040752,0
Spanish,17,311,15,15,0.14285714285714285,4.402380952380953,0.14285714285714288,0.07711533398699208,0.02274414557485239,0.256437831248288,0
Spanish,17,311,15,4,0.07142857142857142,3.43015873015873,0.0,0.04277438072790637,0.009868381066295617,0.23290899162126774,0
Spanish,17,311,15,1,0.14285714285714285,5.550000000000001,0.4395604395604396,0.06795778720200613,0.1310793308413071,0.2593565993751007,0
Spanish,17,311,15,13,0.14285714285714285,5.949999999999999,0.4945054945054945,0.06673023261967301,0.22679602457397555,0.26183141230391727,0
Spanish,17,311,15,10,0.21428571428571427,6.783333333333331,0.6043956043956045,0.09829066055270691,0.39167318458827743,0.2863055606959853,0
Spanish,17,311,15,12,0.07142857142857142,4.759523809523809,0.0,0.037848576360054995,0.16992650447530488,0.23589575620910416,0
